Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0071902~positive regulation of protein serine/threonine kinase activity	3	2.2222222222222223	0.06638618682774927	DBF4, INCENP, EZH2	131	62	19157	7.075966510711647	1.0	0.5031700702551837	0.4684258977098196
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	8	5.9259259259259265	0.07175470047231801	DLG1, PRC1, PTEN, KIF14, TTK, FBXO5, KIF20B, EZH2	131	534	19157	2.19081110444006	1.0	0.522679776109913	0.48658844754991903
GOTERM_BP_DIRECT	GO:0042752~regulation of circadian rhythm	3	2.2222222222222223	0.07208146726267134	TIMELESS, CDK1, EZH2	131	65	19157	6.749383440986494	1.0	0.522679776109913	0.48658844754991903
GOTERM_BP_DIRECT	GO:1990314~cellular response to insulin-like growth factor stimulus	2	1.4814814814814816	0.07218265711998799	CCNA2, PTEN	131	11	19157	26.588480222068007	1.0	0.522679776109913	0.48658844754991903
GOTERM_BP_DIRECT	GO:0030071~regulation of mitotic metaphase/anaphase transition	2	1.4814814814814816	0.07218265711998799	CENPE, PLK1	131	11	19157	26.588480222068007	1.0	0.522679776109913	0.48658844754991903
GOTERM_BP_DIRECT	GO:0008090~retrograde axonal transport	2	1.4814814814814816	0.07218265711998799	DYNC1H1, PAFAH1B1	131	11	19157	26.588480222068007	1.0	0.522679776109913	0.48658844754991903
GOTERM_BP_DIRECT	GO:0000727~double-strand break repair via break-induced replication	2	1.4814814814814816	0.07848247194186883	MCM4, MCM6	131	12	19157	24.372773536895675	1.0	0.5534720412596141	0.5152544897053127
GOTERM_BP_DIRECT	GO:0045842~positive regulation of mitotic metaphase/anaphase transition	2	1.4814814814814816	0.07848247194186883	ESPL1, DLGAP5	131	12	19157	24.372773536895675	1.0	0.5534720412596141	0.5152544897053127
GOTERM_BP_DIRECT	GO:0090656~t-circle formation	2	1.4814814814814816	0.07848247194186883	EXO1, DNA2	131	12	19157	24.372773536895675	1.0	0.5534720412596141	0.5152544897053127
GOTERM_BP_DIRECT	GO:0021766~hippocampus development	3	2.2222222222222223	0.08190728230667751	KIF14, EZH2, PAFAH1B1	131	70	19157	6.267284623773174	1.0	0.5679670152915419	0.528748577737502
GOTERM_BP_DIRECT	GO:0072520~seminiferous tubule development	2	1.4814814814814816	0.0847398382864076	BRIP1, KIF18A	131	13	19157	22.497944803288313	1.0	0.5679670152915419	0.528748577737502
GOTERM_BP_DIRECT	GO:1904667~negative regulation of ubiquitin protein ligase activity	2	1.4814814814814816	0.0847398382864076	FBXO5, MAD2L1	131	13	19157	22.497944803288313	1.0	0.5679670152915419	0.528748577737502
GOTERM_BP_DIRECT	GO:1900264~positive regulation of DNA-directed DNA polymerase activity	2	1.4814814814814816	0.0847398382864076	GINS1, DSCC1	131	13	19157	22.497944803288313	1.0	0.5679670152915419	0.528748577737502
GOTERM_BP_DIRECT	GO:0031115~negative regulation of microtubule polymerization	2	1.4814814814814816	0.0847398382864076	TBCD, TUBB4A	131	13	19157	22.497944803288313	1.0	0.5679670152915419	0.528748577737502
GOTERM_BP_DIRECT	GO:0006996~organelle organization	2	1.4814814814814816	0.0847398382864076	KIF4A, KIF25	131	13	19157	22.497944803288313	1.0	0.5679670152915419	0.528748577737502
GOTERM_BP_DIRECT	GO:0021987~cerebral cortex development	3	2.2222222222222223	0.0859472252216612	ASPM, KIF14, PAFAH1B1	131	72	19157	6.093193384223919	1.0	0.5713377020882561	0.5318865167406083
GOTERM_BP_DIRECT	GO:0051321~meiotic cell cycle	3	2.2222222222222223	0.09004623820960517	EXO1, NEK2, BUB3	131	74	19157	5.928512481947596	1.0	0.5937195055934129	0.552722844294731
GOTERM_BP_DIRECT	GO:0033962~cytoplasmic mRNA processing body assembly	2	1.4814814814814816	0.09095503996955097	DYNC1H1, RC3H1	131	14	19157	20.890948745910578	1.0	0.5948753017363374	0.5537988320726692
GOTERM_BP_DIRECT	GO:0048511~rhythmic process	3	2.2222222222222223	0.09630048080046727	CDK1, DTL, EZH2	131	77	19157	5.69753147615743	1.0	0.6202448747197631	0.577416621964761
GOTERM_BP_DIRECT	GO:0016446~somatic hypermutation of immunoglobulin genes	2	1.4814814814814816	0.0971283589265227	POLQ, EXO1	131	15	19157	19.49821882951654	1.0	0.6202448747197631	0.577416621964761
GOTERM_BP_DIRECT	GO:0031110~regulation of microtubule polymerization or depolymerization	2	1.4814814814814816	0.0971283589265227	SKA3, SKA1	131	15	19157	19.49821882951654	1.0	0.6202448747197631	0.577416621964761
